Versjon;Ansvar;Beløp;Oppdatert;;;;;;;;;;;;;;;
2019PVBEND;011010;411800;8/27/2019;;;;;;;;;;;;;;;
2019PVBEND;021020;37200;8/27/2019;;;;;;;;;;;;;;;
2019PVBEND;021040;774600;8/27/2019;;;;;;;;;;;;;;;
2019PVBEND;031070;379921;2/28/2019;;;;;;;;;;;;;;;
2019PVBEND;041090;-41000;11/29/2019;;;;;;;;;;;;;;;
2019PVBEND;021030;204471;5/6/2019;;;;;;;;;;;;;;;
2019PVBEND;041050;82797;5/6/2019;;;;;;;;;;;;;;;
2019PVBEND;061060;56561;2/3/2020;;;;;;;;;;;;;;;
2019PVBEND;031010;291561;2/28/2019;;;;;;;;;;;;;;;
2019PVBEND;061010;-469000;11/22/2019;;;;;;;;;;;;;;;
2019PVBEND;061030;193000;11/29/2019;;;;;;;;;;;;;;;
2019PVBEND;061120;-360000;11/29/2019;;;;;;;;;;;;;;;
2019PVBEND;051030;-2383;5/6/2019;;;;;;;;;;;;;;;
2019PVBEND;051010;169000;9/30/2019;;;;;;;;;;;;;;;
2019PVBEND;041060;118473;2/3/2020;;;;;;;;;;;;;;;
2018PVBEND;041100;-60000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;333100;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;67500;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;-35000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;7000;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;152000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;299910;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041060;878439;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;-243000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;173000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;9900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;701000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;21700;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;-167000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;511900;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;-1630000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;437500;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;18000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;216202;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061110;368000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;30100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041050;-43000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;765341;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;671000;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;79500;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;6400;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;786775;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;10100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;-60000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;18100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;-201000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;870000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;499000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;145100;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;-738000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;69000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;220900;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;349000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;385365;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041070;973381;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;29200;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;260796;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;011070;94000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;14600;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;031040;224000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;713000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;-59000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;492000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;361359;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;031050;266500;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;55300;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;-439000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;-222000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;1132000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;10100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;91000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;193229;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061130;-186000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;373900;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;-267000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;560000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;14800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041080;5000;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;205000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;903000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;129027;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041020;121000;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;031070;649000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;333253;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021040;88200;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;411022;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;051050;153000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;79800;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;656969;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061140;823000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041080;-1365000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;344000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;051050;303000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041070;296000;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;-110000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;1100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;9400;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;992000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;061140;440051;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;40600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;264000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;-58000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;3300;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;14000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;24900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;64600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;1000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;809596;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041070;68000;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041070;301789;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061100;331000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;144000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;415000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;-380000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;941624;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041070;-52000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;47800;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;322000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;-1466000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;1026000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;250000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;867000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;-9000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;-292000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;-72247;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;97000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;682000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;96100;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;353000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;-673106;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;28400;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;051040;298000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;52700;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;6800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;22100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;-594000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;30500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;199400;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021120;341000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;-267000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;041080;28000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;6000;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;-38000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;-37000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;051040;441000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;68825;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021070;-633287;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;443000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;95000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;14900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;1059098;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;380000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;180410;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;031040;-13000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031040;2800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;1800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;051050;35000;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;-2000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;303479;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021060;75800;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;742130;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;-63000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;1100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;109000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;-208000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;60000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;21700;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;580000;1102680;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;-314000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;3600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;121000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;294431;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061120;30100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;-1420000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;24900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;583000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;356661;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;10100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;312882;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021120;1400;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;125000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;119000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;79600;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;364764;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041080;-6000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;422000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;457700;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021010;53000;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;-1231000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;4900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;80000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;051050;152800;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;051040;734461;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;-507000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;285000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;304886;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;031070;-201000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;658000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;64600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;534000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;3600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;-247000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;031070;12500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;1152000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;147000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;278624;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;580000;183900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;3500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;45500;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;14900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;56000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;243000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;-10000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051040;19100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;1136881;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;318900;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;173000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051040;1096000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;695261;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;247400;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;237000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;236956;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021010;199031;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041030;3000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021010;197000;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;1790000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;-88000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061140;66000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;10100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;5500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;30200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;6800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;580000;0;8/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021010;-197000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;240000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041050;-153000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;-459000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;7000;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;-163000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;660609;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;306000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;272211;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061130;313800;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021010;191000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;051070;29000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;686100;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;-1000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;-1053985;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041050;541000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;105000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;50300;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;031050;59000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;-1680000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;-334000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;347267;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021100;295150;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021120;56000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;71000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;310700;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;259800;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;93400;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;-273000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;115000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061130;43900;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;391086;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021020;287000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;74000;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;021060;-260000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;-238000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021090;60200;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;021040;134000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;-88000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;1231000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;-177000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;60300;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;-1214648;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;213700;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;031040;641000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;64000;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;-894000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;385000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011090;80700;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;051050;-437000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;126000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011040;44000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;779000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;6600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041030;631000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;92200;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;300463;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061030;207633;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;031070;549000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;416700;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;031010;171000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;21300;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061120;512900;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;487200;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;-730339;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;021120;-552000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021010;4800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;-214000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;238200;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;061030;273100;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;-341000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;19700;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;-359000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;915591;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;-125000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;17800;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;-1000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;021010;691666;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;031020;225621;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041010;36100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;011060;-417000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;-1234000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061080;5200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041060;151000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;20800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;-95000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;031030;40600;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;593000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;273788;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;011050;119042;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;051070;748000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051070;-298000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;62428;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;061110;290800;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;041020;863000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061110;66600;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;957000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;580000;147700;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061070;68300;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;031060;5500;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;051010;1105000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;207914;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;011040;-66000;12/18/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;628579;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;336000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;6000;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;414687;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;031040;120000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021120;347000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;041010;88100;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061140;126000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051030;671000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;051050;97634;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;041090;193000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031070;322983;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021030;318696;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;021050;30000;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021120;1400;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;52900;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061050;431000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;54000;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;102500;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;011010;-326000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031070;-326000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021010;121000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061040;-121000;10/11/2018;;;;;;;;;;;;;;;
2018PVBEND;051070;38266000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;061010;-136000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;23600;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;041040;-3016000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;031040;2800;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;57000;12/13/2018;;;;;;;;;;;;;;;
2018PVBEND;061100;8200;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;041070;243000;8/7/2018;;;;;;;;;;;;;;;
2018PVBEND;011070;547000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021050;-1281000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;011050;900;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021080;25000;5/30/2018;;;;;;;;;;;;;;;
2018PVBEND;061090;-2158000;9/28/2018;;;;;;;;;;;;;;;
2018PVBEND;021070;787000;4/30/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;19700;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;061060;216000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021100;340800;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;041100;122000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021110;125000;10/29/2018;;;;;;;;;;;;;;;
2018PVBEND;051040;19100;12/19/2018;;;;;;;;;;;;;;;
2018PVBEND;021120;-343290;4/3/2018;;;;;;;;;;;;;;;
2018PVBEND;580000;523500;8/31/2018;;;;;;;;;;;;;;;
2018PVBEND;021030;-321000;10/4/2018;;;;;;;;;;;;;;;
2018PVBEND;021020;305390;2/6/2019;;;;;;;;;;;;;;;
2018PVBEND;041080;68000;12/18/2018;;;;;;;;;;;;;;;
